City Name,Tour Name,Price,Rating,Review Number,Web Link
Tokyo,Private Mt Fuji and the Gotemba...,$842.50*,bubble_50,8 Reviews ,
Tokyo,Hitachi Seaside Park and Ashikaga...,$92.70*,bubble_35,8 Reviews ,
Kyoto,Kyoto Rail Tour by Bullet Train from...,$303.30*,bubble_45,307 Reviews ,
Kyoto,"Day Trip by Bus to Kyoto, Nara and...",$89.20*,bubble_45,85 Reviews ,
Kyoto,Kyoto and Nara Day Trip from Kyoto...,$140.40*,bubble_45,366 Reviews ,
Kyoto,"Nara Tour: Todaiji Temple, Deer Park...",$71.10*,bubble_45,176 Reviews ,
Kyoto,"Mt Fuji, Kyoto and Nara 3-Day Tour by...",$594.40*,bubble_45,144 Reviews ,
Kyoto,Kyoto and Nara 2 or 3-Day Bullet...,$630.00*,bubble_45,149 Reviews ,
Kyoto,"Kyoto, Hiroshima Self-Guided 3-Day by...",$408.10*,bubble_50,45 Reviews ,
Kyoto,2-Day Kyoto and Nara Rail Tour by...,$630.00*,bubble_45,24 Reviews ,
Kyoto,Kyoto Rail Tour by Bullet Train from...,$303.30*,bubble_45,307 Reviews ,
Kyoto,Kyoto Cultural Half-Day Small-Group...,$61.40*,bubble_45,340 Reviews ,/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Kyoto Maiko Performance with Kaiseki...,$177.90*,bubble_50,75 Reviews ,
Kyoto,Kyoto and Nara Tour with Golden...,$167.60*,bubble_45,200 Reviews ,
Kyoto,Kyoto and Nara Day Trip from Kyoto...,$140.40*,bubble_45,366 Reviews ,
Kyoto,Kyoto in One Day Tour with Nijo...,$126.40*,bubble_45,564 Reviews ,/AttractionProductReview-g298564-d11446631-Kyoto_Full_Day_Sightseeing_Tour_including_Nijo_Castle_and_Kiyomizu_Temple-Kyoto_Ky.html
Kyoto,"Nara Tour: Todaiji Temple, Deer Park...",$71.10*,bubble_45,176 Reviews ,
Kyoto,Kyoto Sightseeing Small-Group Bike...,$73.10*,bubble_45,158 Reviews ,/AttractionProductReview-g298564-d11451164-Kyoto_Small_Group_Bike_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
